date,value
1995,-48.25915235
2000,1.875678081
1997,5.684282868
1995,3.621722939
1996,-11.38937533
2000,5.903332173
1999,44.75294777
1997,9.309538808
1996,-4.920116089
1998,7.729606753
1995,-19.52564746
1999,5.127507849
1996,-5.519613337
1999,1.214674766
1995,-30.01710617
1998,9.639181531
1998,8.00256635
1996,6.737137792
1998,19.76610322
1996,7.79325888
1998,22.17775347
1999,14.68826576
1997,9.223419893
1998,5.725443417
1997,2.927454653
1995,-2.122297094
1999,66.4878521
1997,0.94082881
1997,-0.909192522
1997,9.359220975
1999,66.98420027
1995,5.407323752
2000,92.23903485
1999,35.78803013
1998,25.10007666
1999,1.258985754
2000,26.91081493
1999,-0.953276077
1999,74.84588458
1997,5.570759178
1997,1.829188912
1997,7.755079074
1999,9.410026072
2000,9.552979412
1995,-81.45783765
2000,4.586416276
1998,24.96860187
1995,4.160593646
2000,31.77798289
1997,1.312394967
1996,-16.45107903
1998,1.904039882
1997,1.909127734
1999,4.448899907
1997,9.235833001
1999,4.605740433
1996,-11.00251943
2000,11.61749261
2000,27.6679345
2000,8.253392563
2000,72.61747018
2000,10.82319303
2000,11.78470515
1999,-5.450086467
1998,13.61445746
1999,-0.435504106
2000,86.3974741
1996,-6.010527936
1996,-29.56607604
1995,2.131349821
1999,79.20483814
1997,6.607067993
1998,21.90351834
1995,10.02599258
1995,-24.1424237
1995,1.727259573
1997,4.212308754
2000,4.161267764
1996,-22.60345971
1999,1.337850482
1995,-39.46688949
1997,1.953832646
1999,17.10791974
1997,14.50624792
1999,6.363948184
1996,-1.652779699
1997,-0.071595236
1997,3.591568916
1996,-22.727292
1995,12.54751936
2000,103.7091299
1998,7.824311101
1996,4.701747213
1995,9.580443938
1996,-28.05554195
2000,2.478579376
1996,-20.29696428
1998,7.075066107
1999,63.28178573
1997,6.456632044
1997,3.000224461
1998,-0.259670004
1996,-28.94028312
1995,1.776472824
1999,7.316709228
1998,5.553672961
1998,14.48519036
2000,4.161138925
1995,-32.57666157
2000,11.5856112
1995,-44.83778332
1999,10.57362711
1997,3.975975971
1995,6.116736595
1996,-4.300681794
1998,4.002649566
1999,61.56604444
2000,-6.392923664
2000,36.81413658
1996,4.375840677
1998,24.13083452
1998,2.227464539
2000,52.34817056
1995,6.420266649
1998,39.85762943
1997,6.044617532
1998,27.16148049
2000,3.200749174
1995,-41.65456235
2000,7.002220904
1996,-33.59003156
1995,5.452329574
1995,-28.55858388
2000,6.070460023
1997,9.302468362
1996,46.50686969
1995,-25.76447255
1997,10.53208137
2000,118.7808555
1998,-49.89926501
1999,17.32784355
1998,9.173815477
1999,-0.278395529
2000,10.37255006
1998,43.41209991
1996,4.690275179
1995,-35.04430394
1996,-0.465792659
1996,-9.5837779
1999,-1.875589922
1999,57.24765842
1996,11.97086207
1996,-25.96348843
1996,6.466306364
2000,92.01281281
2000,8.101295752
2000,89.99698339
1995,6.044814573
1995,-28.85957621
1995,-0.11504447
1995,-56.31181518
1996,3.453046543
1999,33.08593492
1995,10.25852566
1998,8.709365807
1995,8.520453666
2000,78.27206202
1999,6.03833295
2000,55.94818976
1995,1.511353276
1995,-59.23530652
1998,10.35028519
2000,67.03544914
1996,30.0202792
2000,59.97027844
2000,5.648706159
2000,109.5577254
1997,8.994170587
1999,6.313883367
1998,11.51912645
1998,48.85212591
1995,8.499576718
1998,44.32655246
1997,3.541621457
1999,72.76937954
1996,-0.68598543
1995,-49.72240362
1995,13.30920289
1999,79.95835418
1998,2.444006868
1996,-18.34319805
1995,9.092312167
1997,-4.24565694
1999,5.373374324
1996,-18.58123605
1998,12.17595751
1998,21.67828317
1996,-0.649179109
1998,13.309024
1995,53.65858243
1995,9.461889843
1997,-6.080816506
2000,111.6278542
1999,4.854644879
2000,75.57836675
1996,7.068528598
1998,17.87313656
2000,7.655377038
1998,26.11965809
1998,2.751757485
1997,0.683846858
1998,-0.150701247
2000,99.47580993
1997,17.02585842
1999,16.1291307
1997,4.073758205
1995,-55.44392374
1995,-1.205202791
1999,82.34262951
1998,7.29868382
1999,15.77824191
1999,3.737970696
1996,-8.565555305
1995,9.082715925
1995,-35.54559069
1998,6.520462193
1996,-31.44382846
1996,6.468612909
2000,58.67705221
1999,14.82557011
1996,-10.03043519
1995,7.916013856
1997,9.084555614
2000,0.877474618
1995,-31.04995446
1995,8.945741422
2000,85.69201429
1999,5.029442439
1997,-7.694734479
1996,9.862389996
1996,-29.37946761
1999,9.78029383
1999,57.86030287
1996,-2.547044008
1996,-18.80248029
2000,0.518056462
1997,13.03656335
1999,-0.793177135
1997,9.977907751
1995,16.97945828
1997,3.900524932
1998,2.88744094
1999,47.01288921
1999,-1.904261511
1998,26.60061174
1997,6.618917605
1995,-31.99474689
1998,25.31316807
1995,-12.28983035
1996,3.674714036
1999,38.7378537
2000,1.592941803
1998,18.28332059
2000,5.405913368
1998,5.162379165
1995,8.581987292
1999,-9.125553278
1999,2.020658087
2000,67.54568866
1997,7.67882973
1995,-66.80693131
1998,3.814134802
2000,53.64332707
2000,7.767480135
1997,-2.104788799
1999,3.96226287
1999,5.630417461
1997,-11.16911962
2000,54.99768519
1997,15.32851263
2000,13.27427658
1999,6.447356229
2000,83.45717087
1999,-32.22102111
1997,0.200768191
2000,2.400018713
1995,-72.28513898
1999,2.481192951
2000,112.0759291
1995,-40.64041099
1999,-32.02019216
2000,6.691649976
1997,-0.721919409
1996,11.11507505
1998,11.9933907
1998,10.85606013
1996,-12.39041776
1998,10.28807056
1995,-31.48472527
1999,3.40701507
1996,-13.23901697
1999,3.630301795
1998,29.4882119
1998,0.069029404
2000,26.38264264
1998,-1.353344436
1996,-16.186075
1998,3.709382723
2000,52.16695078
1999,11.18936622
1997,-1.51367721
1996,6.085268028
1996,-22.27944491
1997,5.562739213
2000,22.68070089
1995,0.916986422
1999,61.83538642
1997,9.687344737
1999,38.07494733
1997,4.317952681
1997,14.19248881
1999,7.761942148
1995,-11.33936025
2000,-3.872447073
1995,-27.23730817
1999,4.643838413
2000,57.50905314
1997,9.887735368
1999,11.9037713
1995,17.72525379
2000,45.96562389
1999,2.983302757
2000,96.62293636
1997,1.332971568
1999,15.64408135
1999,7.584731875
2000,51.3881651
1999,3.450499737
1995,-58.79823305
1998,5.1994312
1996,-17.68656401
1997,9.993653449
1995,-45.97383439
1998,10.8953433
1995,15.44450742
2000,1.951609723
1999,71.76720374
2000,9.364556185
1998,29.30229249
1996,9.905855437
1996,-3.259718672
1999,11.98591342
1997,6.661154029
1999,-2.625066499
1996,-19.77225663
2000,8.641742289
1997,-7.605320321
1999,-1.208473941
1997,6.072265961
1999,4.318780382
1997,2.347808186
1996,6.458789118
2000,62.42923534
1996,10.70293521
1997,6.938438772
1996,2.463098214
1999,46.95067988
1995,1.785726897
1996,9.544463176
2000,-0.225325958
1998,21.71302571
1996,5.358623957
1995,-20.50958044
1999,7.621189388
1998,23.36724416
2000,8.010224952
1999,42.3377854
1998,10.49922001
1998,23.77390513
1995,6.879571711
1995,-85.06056034
1996,10.02994888
1999,38.61063476
1997,-0.07969376
1999,38.57373497
1999,5.686648276
1996,-6.989024489
1996,6.514920824
2000,57.09320852
1996,11.6448799
1998,23.98109009
2000,-2.486501877
1995,-13.61037199
1998,6.796175179
1995,-45.13666091
1996,6.110594759
1996,1.773134866
1996,5.025210323
2000,103.1780116
1998,6.346112847
1996,-1.323157614
1999,-1.497081785
2000,55.90998746
1997,-8.421315758
1997,8.634894163
1999,2.17923521
2000,59.37244193
1995,5.824535726
1995,-13.7914228
1995,10.78317885
2000,57.73799281
2000,7.962256679
1998,29.16140782
2000,2.157016524
1995,-10.39008512
1995,2.021090033
1996,-5.836101492
2000,5.749090076
1998,1.113196547
1998,-1.836399801
1996,-18.26743286
1996,0.129632679
2000,73.16620072
1999,8.93373757
1998,9.574731926
1998,-1.288065363
1997,9.860289499
1995,-6.341609003
1997,5.668143468
1997,9.629949917
1995,-33.46129278
1996,-0.637930711
2000,55.05703285
1997,7.584853141
1997,9.597374179
2000,7.814458672
1998,19.9892498
1998,-0.704241715
2000,122.6973044
1998,0.985025914
1997,14.47177201
1996,13.41896648
1997,-1.2950564
1999,1.04257169
1995,-29.19061809
1996,13.70112567
1999,12.44654216
1997,8.308729161
1999,55.48481292
1999,2.007472716
1997,9.590397434
1999,6.74730134
2000,57.08455915
1998,6.63327517
1996,-7.577329642
1997,4.707438696
2000,90.35089808
1995,8.747949974
1997,6.382000666
1996,11.79647757
1998,17.14940019
1995,1.106530081
2000,91.46148953
2000,3.227793273
1997,4.674008233
1996,6.842983594
1997,21.55060254
1998,4.666326788
2000,39.62656974
1997,11.02224721
1996,-9.100695699
1998,3.910951875
1996,3.689972369
1995,6.815546103
1995,-53.97259509
1996,8.115120257
1995,-50.62289044
2000,7.591494985
1995,-69.27150694
1999,-8.647277311
1997,3.527251924
1999,2.835834748
1995,-47.96512805
1998,41.72993283
1999,33.94437774
1998,1.376782256
1999,26.56020629
2000,4.721204267
1999,40.13123822
2000,-1.187089633
1998,20.18425605
2000,5.488079656
1998,40.72745968
1996,1.819321916
1998,32.30362265
1995,3.185927192
1999,50.01089765
1998,9.707985236
1999,42.32588406
1998,2.621221738
1999,80.09891309
1997,0.71845677
1995,-58.18793452
1999,-0.931847514
1999,30.1686981
1997,10.57954624
1997,8.954854208
2000,-1.485360913
1999,44.65376807
1997,4.645674096
2000,107.2831363
1998,2.268111721
1998,11.46570239
1998,5.840138809
2000,75.62852615
2000,2.948084021
1997,1.531855097
1999,4.509855666
1995,-23.93983485
1997,-0.273150147
1998,27.25836183
1995,2.63131301
1999,47.80200611
1995,6.893927714
1999,37.85068962
1997,1.922659724
1999,66.60111531
1996,5.046253949
1995,-69.19470289
1998,7.955932948
1995,-32.98932213
1997,0.845580098
1997,15.90738616
1997,4.689971595
1999,50.73472124
1996,-0.092848234
1997,1.288499215
1997,8.061976645
1997,6.218538684
1995,6.862804591
1997,3.114310539
2000,10.30602727
2000,89.63997801
1997,7.604680152
1999,48.70289616
1997,1.179189018
1996,4.02514938
2000,11.85439244
1999,10.27089132
1997,6.924926466
1995,-37.57547408
2000,6.783720058
2000,79.72208337
1995,-29.81504358
1999,34.67656934
2000,2.98148792
1995,-15.77864708
1996,10.55998939
1995,-24.33419319
1995,2.55794514
1998,22.50709245
1995,9.202340968
1995,-36.24530364
1995,8.526067014
1997,7.59156932
1995,-6.359977723
1999,15.78495691
1998,15.55869666
1999,61.38287201
1995,8.072192637
1995,-32.72949009
1999,7.207193764
1997,3.750286793
1996,8.168746664
1995,-14.60934387
1998,-3.491566814
1999,38.42652968
1996,5.799504541
1995,-57.88572473
1995,1.325149952
1999,53.72221239
1997,10.29233169
1996,-5.89333555
2000,4.872034972
1996,-24.8021578
1995,-1.171645934
1995,-45.33684036
1997,8.762432885
1998,14.57905427
2000,2.151998489
1998,18.03857518
1997,9.002406265
1997,11.14361589
1998,10.37052253
2000,62.94200878
1998,76.07082589
1998,18.03864084
1995,-8.25027946
1997,9.900643723
1995,6.37611985
1995,-48.07091347
1996,2.656258113
1996,-1.537595739
1999,5.295057825
2000,111.5786942
1999,6.666093653
2000,31.24849133
1995,5.642324644
1998,22.15324725
1998,11.93124923
1995,-20.82481124
2000,3.922006999
2000,61.6541473
2000,11.74028791
1998,33.18043635
1999,1.56018796
1995,-20.83254655
1998,5.930949646
2000,82.63242867
1995,6.571831057
1996,-19.90325767
1999,13.6327346
1999,27.32506383
2000,-13.82649327
1999,-8.488838578
1998,7.167991843
1998,24.34700966
1997,0.864891474
1998,24.81933473
1995,9.601523493
1995,-13.34911154
1995,3.719332538
1999,73.93214556
1999,11.97226742
1999,53.71134362
1998,3.617636457
2000,36.7489526
1995,5.173145756
2000,56.57818508
2000,5.774066727
1995,-57.81232682
1996,8.582081269
1997,9.821756352
1996,12.07203696
1998,13.29987142
1998,11.06788399
1995,-37.35974009
1996,-5.479083977
1999,48.00001233
1997,2.931924043
1996,-12.75731897
1995,14.37418566
1995,-25.59575532
1996,3.874476257
1997,1.636814861
1997,4.133445117
2000,29.21834348
1998,4.454591204
1995,-12.42347076
1998,1.412382955
1995,-61.84686144
1999,1.492599664
1998,34.38890334
1998,11.60526556
1995,-56.68921925
1998,11.75512958
1997,8.218146308
1998,4.032865516
1997,12.64737152
1997,11.54125384
1997,-0.041121206
1999,4.33734374
1997,5.889134542
1997,30.72083599
2000,31.01354384
1997,3.957587048
1997,5.769442343
1997,-9.589258796
1996,-16.46689661
1998,-0.254688085
1998,18.87329722
1999,3.016335868
1998,31.30656513
1995,3.729725323
1999,46.27957187
1999,-2.735289645
1999,52.87237452
1997,5.886244624
1996,-2.862734351
1996,3.601373352
1995,-63.95847972
1998,5.651981902
1999,22.23713439
1999,9.210012452
1998,25.45879767
1997,5.030459138
1996,-23.10492782
1997,3.396200948
1999,43.54180467
1999,9.186056683
2000,59.54830482
2000,3.262199187
1999,41.09065303
1999,0.341276166
1998,28.78996256
1997,0.29135014
1995,-51.31566015
2000,6.806323279
1997,9.24850659
2000,6.82513445
1996,9.097240583
1998,1.110647161
1996,-5.95975214
2000,3.132616094
1998,19.97248866
1999,4.909282728
1996,-7.987375874
1998,0.74633305
1996,-11.79608399
1998,10.61058337
2000,47.08315931
1995,8.630675047
1996,-23.76184668
2000,4.816773037
2000,105.4476352
1995,8.019299105
1997,9.419587623
2000,4.607580123
1996,-23.50171062
1995,11.1069863
2000,0.291860073
1997,2.257988129
1996,-27.79810407
1998,7.310922429
1998,51.1378945
1997,7.778093942
1996,-13.92975322
1999,6.630158404
1995,-93.05819344
1995,4.643440483
1995,-40.14916769
2000,11.01115529
1998,9.406053721
1996,11.49961078
1996,-23.85328217
1997,5.901106997
1998,16.13845679
1995,9.053207419
1997,15.58773777
1995,4.934619606
1999,53.35940556
2000,5.430962137
1996,-7.832975888
1997,11.09416016
1995,-22.48088508
1995,9.91203999
1995,-27.97107146
1995,2.458831584
1998,47.50056985
1995,1.753205456
1996,-15.53502638
1999,1.592498316
1999,58.64295675
1996,7.585796551
1995,-49.87445726
1997,9.191867907
1997,7.711089574
1997,0.136255822
1998,37.3742389
2000,7.216934214
1997,15.44099476
1999,12.57178779
1998,19.13216735
2000,7.271141221
1998,33.78249024
1999,7.959453078
1997,-3.69221025
1999,-1.050139716
1998,22.63648957
1995,-3.220714118
1995,-66.99396218
1996,0.706268129
1999,34.42778287
1996,14.94704566
1995,-41.15743733
2000,1.047573143
2000,62.56475657
2000,9.699131968
2000,78.50009594
1996,0.296520249
1995,-37.07912255
2000,9.431624912
1996,-19.40107618
1996,8.987766374
1999,26.51040696
1996,-0.037937863
1997,13.6993496
1997,3.400897953
1997,1.735247086
1996,8.356527518
1995,-11.63433507
1998,3.623928181
1997,6.441188353
2000,4.698337039
1995,-28.16302136
1997,4.742923355
1995,-11.15085689
1998,15.59725923
1999,50.26773413
1995,6.052784219
1997,-6.108712984
1997,5.376992126
1996,-28.56553707
1996,-8.487479422
1999,49.37001672
1995,-7.079413827
1995,-48.17700746
1998,2.437140497
1999,43.4094301
2000,1.598687771
1998,9.882451145
1995,5.775323343
2000,103.2955798
1997,2.178954681
1999,60.7984597
1995,6.074881088
2000,7.472182259
1999,0.909945283
1997,3.194836658
2000,10.36218975
2000,82.65372453
1995,8.128184162
1995,-45.71776501
1995,7.56727355
1999,73.59957477
1998,10.79309011
1998,13.96156712
2000,10.22196387
1998,29.53403145
1997,7.019224186
1997,1.062363526
2000,1.963541549
1999,83.72805506
1996,3.215498779
1996,10.06995461
2000,6.02658357
1999,75.70915414
1997,5.059696122
1997,10.87138934
1996,4.55601715
1996,-5.342362012
1996,0.063574534
1998,12.10139784
1995,2.553177852
1996,5.290855145
1995,10.05106218
1995,-71.49187737
1998,12.93418926
1998,26.57115124
1998,7.643066914
1997,0.749678284
1996,1.354065432
1999,37.4834942
2000,3.02094233
1996,-9.279704881
1995,5.486898745
1999,63.25645239
1996,11.40284827
2000,110.2109835
1996,6.400315986
1995,-18.47017819
1996,5.684136727
1998,28.3252113
1997,2.309519348
1998,29.94950154
1998,10.97613184
1998,32.83354953
1997,2.299303964
1995,-42.61888381
1998,-1.764301321
1995,0.49980189
1996,9.779121398
1998,28.66493317
2000,-1.213243558
1998,46.21064529
1999,8.037890768
1998,10.34681644
1995,4.445436344
1998,39.69198696
1998,11.66143851
1998,29.09907392
1998,10.89785488
1996,-5.311572158
2000,-2.633642612
1997,6.915952454
1998,5.787454148
2000,59.63103881
1996,6.225255825
1999,53.36635249
2000,-0.481088463
1998,22.39538637
2000,5.043880284
1999,14.22090102
1999,0.481271604
1997,8.230657221
1997,7.484203543
1998,48.20556094
1997,4.312604052
1996,-7.77232082
1995,-3.386141398
1996,-20.10430158
1996,17.39792768
1998,26.09814962
1997,-0.402134139
2000,113.592295
1995,1.47033577
1997,5.574108671
1997,4.442495072
1999,10.01106683
1997,-3.162369372
1996,-6.051635219
1999,5.932125691
1996,-15.29857566
1995,3.089796908
1996,-13.53976494
2000,6.924119616
1999,40.52108643
2000,7.425625523
1997,8.030698728
1999,7.786023536
1996,-37.97329031
1997,-1.836067366
1999,54.35902831
1995,6.184573892
1999,65.84887724
2000,5.228415127
1999,34.41538492
2000,-10.60454731
1996,-26.21055267
1998,5.271010025
1996,-11.59461627
1997,14.63313933
1999,39.83863829
1997,11.46880887
1997,1.358800565
1997,-1.611321568
1996,-21.09926436
1997,5.990259394
2000,21.21786357
1999,9.137303465
1999,81.93588745
1998,-2.363764698
1998,25.9617413
1999,1.663147954
1997,7.572636299
1999,10.38960667
1999,68.10815966
1997,0.682800506
1996,11.13167199
1998,11.99785602
1997,4.894329688
1996,18.58371573
1997,-2.380652409
1996,11.10611055
1999,83.97135468
1999,2.136652078
1999,32.47282367
1995,-6.271859391
1996,-11.59496286
1997,5.935527496
2000,35.59449537
1997,6.814166603
2000,123.9756446
